,Date,Distance (AUs),Declination,Brightness,% Illuminated,Costellation
44931,3.0,0.002519165,16.455679999999997,4.93,63.625,  Gem
44932,3.0,0.0024788460000000003,14.47049,4.7,73.817,  Cnc
44935,3.0,0.002389305,3.40023,3.88,96.682,  Leo
44936,4.0,0.002380282,-1.0403,3.55,99.639,  Vir
44937,4.0,0.0023847670000000003,-5.47206,3.57,99.553,  Vir
44938,4.0,0.0024024610000000003,-10.08146,3.9,96.429,  Vir
44939,4.0,0.00243154,-13.471879999999999,4.2,90.59700000000001,  Lib
44941,4.0,0.00251144,-18.0757,4.72,73.161,  Oph
44942,4.0,0.00255521,-18.39475,4.95,62.88399999999999,  Sgr
44943,4.0,0.002597268,-18.09251,5.17,52.365,  Sgr
44944,4.0,0.0026352240000000002,-16.44248,5.4,42.075,  Sgr
44945,4.0,0.00266746,-14.340570000000001,5.62,32.388000000000005,  Cap
44951,4.0,0.0027248809999999997,5.51079,4.82,0.17800000000000002,  Psc
44952,4.0,0.002715204,9.12455,5.58,0.501,  Cet
44953,4.0,0.002701078,12.122710000000001,6.33,2.6180000000000003,  Ari
44955,4.0,0.00265973,16.33545,6.21,12.046,  Tau
44956,4.0,0.0026325190000000003,17.403389999999998,5.99,19.148,  Tau
44957,4.0,0.002601149,17.56051,5.75,27.622,  Gem
44958,4.0,0.002566166,17.16198,5.51,37.232,  Gem
44959,4.0,0.002528631,15.39393,5.28,47.673,  Cnc
44960,4.0,0.002490231,13.07279,5.05,58.549,  Cnc
44963,4.0,0.002395682,1.06434,4.31,88.228,  Vir
44964,4.0,0.00238101,-3.3816800000000002,4.01,94.889,  Vir
44965,4.0,0.00237887,-8.14333,3.69,98.881,  Vir
44966,5.0,0.002390123,-12.20319,3.5,99.85799999999999,  Lib
44968,5.0,0.002448714,-17.48156,4.11,93.006,  Oph
44970,5.0,0.002536709,-18.40115,4.63,77.388,  Sgr
44971,5.0,0.002582841,-17.29204,4.86,67.80199999999999,  Sgr
44972,5.0,0.0026260309999999996,-15.27234,5.07,57.775,  Cap
44973,5.0,0.0026638020000000003,-12.46026,5.29,47.748999999999995,  Cap
44974,5.0,0.002694457,-9.36127,5.5,38.078,  Aqr
44977,5.0,0.002737544,1.14195,6.17,13.843,  Cet
44979,5.0,0.0027286759999999998,8.19192,6.39,3.775,  Psc
44980,5.0,0.002715462,11.2646,6.04,1.105,  Ari
44981,5.0,0.0026976609999999996,14.06456,4.91,0.196,  Tau
44982,5.0,0.002676086,16.11006,6.06,1.1440000000000001,  Tau
44983,5.0,0.002651377,17.31404,6.4,3.99,  Tau
44984,5.0,0.002624021,18.02109,6.33,8.715,  Ori
44987,5.0,0.002530424,14.03021,5.63,32.903,  Cnc
44991,5.0,0.00241462,-1.43055,4.66,76.49,  Vir
44993,5.0,0.002394214,-10.400830000000001,4.12,93.13799999999999,  Vir
44995,5.0,0.00241816,-17.07241,3.53,99.823,  Sco
44997,6.0,0.002483719,-19.07258,4.01,95.16,  Sgr
44998,6.0,0.002526351,-18.20523,4.28,89.274,  Sgr
45000,6.0,0.002614886,-14.012670000000002,4.75,72.973,  Aqr
45003,6.0,0.0027128940000000004,-3.45143,5.37,44.332,  Aqr
45004,6.0,0.0027291290000000003,-0.00203,5.59,35.103,  Psc
45005,6.0,0.002736218,3.4125900000000002,5.8,26.48,  Psc
45006,6.0,0.002734543,7.13125,6.03,18.697,  Psc
45007,6.0,0.0027249709999999996,10.27546,6.24,11.985999999999999,  Ari
45008,6.0,0.0027087129999999997,13.175379999999999,6.39,6.58,  Ari
45009,6.0,0.002687182,15.34596,6.36,2.7089999999999996,  Tau
45010,6.0,0.002661846,17.105420000000002,5.71,0.589,  Tau
45013,6.0,0.002575944,16.4632,6.4,6.246,  Gem
45015,6.0,0.00251972,11.5441,5.98,20.164,  Leo
45019,6.0,0.002434129,-4.47429,4.97,63.208999999999996,  Vir
45020,6.0,0.0024239879999999998,-9.09418,4.73,74.09899999999999,  Vir
45021,6.0,0.0024210079999999997,-13.032,4.47,83.726,  Lib
45024,6.0,0.002463667,-19.15118,3.61,99.541,  Sgr
45025,6.0,0.002494378,-18.5952,3.6,99.556,  Sgr
45027,7.0,0.0025705289999999998,-15.211789999999999,4.16,92.376,  Cap
45029,7.0,0.002648192,-8.57169,4.63,78.195,  Aqr
45031,7.0,0.002706306,-1.2727899999999999,5.04,60.358999999999995,  Psc
45032,7.0,0.0027232909999999996,2.18344,5.24,50.949,  Cet
45033,7.0,0.002730945,5.55375,5.44,41.593,  Psc
45034,7.0,0.002729145,9.17004,5.65,32.55,  Cet
45035,7.0,0.002718403,12.15496,5.87,24.074,  Ari
45036,7.0,0.002699799,14.44387,6.1,16.435,  Tau
45037,7.0,0.00267487,16.3531,6.3,9.923,  Tau
45038,7.0,0.0026454779999999997,17.403010000000002,6.42,4.842,  Tau
45039,7.0,0.00261364,17.52423,6.19,1.5019999999999998,  Gem
45040,7.0,0.002581345,17.07372,4.87,0.182,  Gem
45041,7.0,0.002550378,15.242360000000001,6.05,1.1,  Cnc
45042,7.0,0.00252217,12.46302,6.42,4.365,  Cnc
45043,7.0,0.0024977239999999998,9.21368,6.3,9.947000000000001,  Leo
45044,7.0,0.002477622,5.2045900000000005,6.06,17.656,  Leo
45045,7.0,0.002462111,0.57208,5.79,27.145,  Vir
45046,7.0,0.002451259,-3.33485,5.52,37.93,  Vir
45048,7.0,0.002443808,-11.56201,5.02,60.988,  Lib
45049,7.0,0.00244763,-15.160229999999999,4.78,71.954,  Lib
45053,7.0,0.002518825,-18.21409,3.7,98.956,  Sgr
45055,7.0,0.002582508,-13.43561,3.75,98.6,  Aqr
45056,7.0,0.002616647,-10.26235,4.02,95.15299999999999,  Aqr
45057,7.0,0.002649469,-6.4712,4.26,89.917,  Aqr
45059,8.0,0.002702348,0.52104,4.69,75.429,  Cet
45063,8.0,0.00271341,13.480410000000001,5.49,38.955,  Tau
45064,8.0,0.00269365,15.51498,5.71,29.862,  Tau
45065,8.0,0.0026664609999999997,17.13136,5.94,21.348000000000003,  Tau
45066,8.0,0.0026336959999999996,17.45112,6.18,13.755,  Ori
45067,8.0,0.002597657,17.21569,6.37,7.465,  Gem
45069,8.0,0.002526036,13.412189999999999,5.47,0.409,  Cnc
45070,8.0,0.00249536,10.30148,5.36,0.35100000000000003,  Leo
45075,8.0,0.002443229,-10.563239999999999,5.57,35.669000000000004,  Lib
45076,8.0,0.002451832,-14.27115,5.31,47.133,  Lib
45079,8.0,0.002501063,-19.18297,4.59,79.306,  Sgr
45080,8.0,0.002523438,-18.44574,4.34,87.48299999999999,  Sgr
45081,8.0,0.002548183,-17.10366,4.08,93.741,  Cap
45083,8.0,0.002602729,-11.39409,3.52,99.82799999999999,  Aqr
45084,8.0,0.002630823,-8.072230000000001,3.58,99.62899999999999,  Aqr
45085,8.0,0.0026578170000000003,-4.1952,3.85,97.42399999999999,  Aqr
45087,8.0,0.0027022229999999997,3.19299,4.33,87.854,  Psc
45089,9.0,0.0027232370000000003,10.083639999999999,4.74,73.08,  Cet
45091,9.0,0.0027113840000000003,15.1113,5.13,55.111999999999995,  Tau
45097,9.0,0.002512084,11.48053,6.4,4.797,  Leo
45099,9.0,0.002448476,3.54238,2.5,0.013999999999999999,  Leo
45101,9.0,0.002419798,-5.21258,6.38,6.254,  Vir
45103,9.0,0.002429793,-13.32455,5.89,22.465,  Lib
45106,9.0,0.00249277,-19.17023,5.11,55.542,  Sgr
45107,9.0,0.002519211,-18.59541,4.88,66.312,  Sgr
45108,9.0,0.002546125,-17.41076,4.65,76.077,  Sgr
45109,9.0,0.002572769,-15.29305,4.42,84.459,  Cap
45111,9.0,0.0026235720000000002,-9.11464,3.94,96.056,  Aqr
45112,9.0,0.002647069,-5.28292,3.67,98.985,  Aqr
45117,9.0,0.002719718,12.151539999999999,4.37,86.04,  Ari
45118,9.0,0.0027183190000000003,14.403979999999999,4.58,78.93,  Tau
45119,10.0,0.0027093509999999996,16.2741,4.77,70.763,  Tau
45125,10.0,0.002514142,9.492230000000001,6.13,14.315999999999999,  Leo
45126,10.0,0.002474771,5.5016,6.34,7.303,  Leo
45128,10.0,0.002417101,-3.2244099999999998,4.64,0.146,  Vir
45130,10.0,0.002402569,-12.12214,6.38,4.513999999999999,  Lib
45132,10.0,0.002432285,-18.011429999999997,5.97,19.429000000000002,  Oph
45133,10.0,0.0024590370000000003,-19.14341,5.69,29.455,  Sgr
45134,10.0,0.002490103,-19.16295,5.43,40.271,  Sgr
45135,10.0,0.002522888,-18.12245,5.19,51.242,  Sgr
45136,10.0,0.002555275,-16.12014,4.96,61.835,  Cap
45137,10.0,0.00258575,-13.2659,4.74,71.625,  Cap
45138,10.0,0.00261339,-10.09078,4.53,80.28,  Aqr
45141,10.0,0.0026763140000000004,1.1414600000000001,3.83,97.205,  Cet
45142,10.0,0.002690558,5.002280000000001,3.59,99.39,  Psc
45144,10.0,0.002708363,11.391160000000001,3.73,98.338,  Ari
45145,10.0,0.0027111179999999998,14.16221,3.97,95.196,  Tau
45148,10.0,0.0026871890000000004,18.00137,4.62,76.688,  Ori
45149,10.0,0.0026666309999999996,17.37054,4.82,68.053,  Gem
45150,11.0,0.002639583,16.2134,5.02,58.538999999999994,  Cnc
45151,11.0,0.0026066999999999996,14.14299,5.24,48.427,  Cnc
45154,11.0,0.002490194,3.27351,5.98,18.448,  Leo
45155,11.0,0.0024544429999999997,-1.07375,6.24,10.362,  Vir
45156,11.0,0.00242565,-5.49111,6.36,4.2860000000000005,  Vir
45158,11.0,0.002399606,-14.111460000000001,5.15,0.281,  Lib
45160,11.0,0.002421654,-18.58567,6.3,8.101,  Oph
45163,11.0,0.002516111,-17.04297,5.53,35.023,  Cap
45164,11.0,0.002552196,-14.280779999999998,5.29,45.533,  Aqr
45165,11.0,0.0025861779999999997,-11.144589999999999,5.07,55.905,  Aqr
45167,11.0,0.002641718,-3.4547,4.65,74.732,  Aqr
45169,11.0,0.0026769240000000002,4.0022199999999994,4.23,89.206,  Psc
45171,11.0,0.002693242,10.56451,3.77,97.79299999999999,  Ari
45173,11.0,0.002694213,16.00123,3.55,99.525,  Tau
45174,11.0,0.0026895590000000002,17.31101,3.78,97.696,  Tau
45175,11.0,0.002681382,18.13515,4.01,94.098,  Ori
45178,11.0,0.002632605,15.100220000000002,4.67,73.76899999999999,  Cnc
45179,11.0,0.002607571,12.29313,4.88,64.418,  Leo
45180,12.0,0.002578568,9.07161,5.1,54.221000000000004,  Leo
45186,12.0,0.002419825,-15.474870000000001,6.22,1.9880000000000002,  Lib
45187,12.0,0.002418554,-18.14237,4.7,0.161,  Oph
45188,12.0,0.002428511,-19.27102,6.06,1.295,  Sgr
45190,12.0,0.002476996,-18.02381,6.19,11.468,  Sgr
45191,12.0,0.002510474,-15.424470000000001,5.93,19.512999999999998,  Cap
45193,12.0,0.002580586,-9.014289999999999,5.44,38.617,  Aqr
45194,12.0,0.002611816,-5.0900099999999995,5.21,48.662,  Aqr
45196,12.0,0.002657875,2.46047,4.8,67.824,  Psc
45198,12.0,0.002678537,9.58545,4.4,83.89399999999999,  Cet
45199,12.0,0.00268015,13.00353,4.18,90.189,  Ari
45200,12.0,0.0026771029999999997,15.28558,3.95,95.04700000000001,  Tau
45202,12.0,0.002661024,18.16209,3.49,99.735,  Ori
45203,12.0,0.0026496759999999997,18.235310000000002,3.58,99.29899999999999,  Gem
45205,12.0,0.0026226459999999997,15.56136,4.08,92.62,  Cnc
45206,12.0,0.0026070520000000003,13.26097,4.32,86.493,  Cnc
45207,12.0,0.002589859,10.13198,4.54,78.717,  Leo
45208,12.0,0.002570933,6.26189,4.76,69.545,  Leo
45209,12.0,0.0025503870000000003,2.15073,4.99,59.31100000000001,  Vir
45210,12.0,0.002528741,-2.08555,5.22,48.428999999999995,  Vir
45211,1.0,0.002507031,-6.32567,5.46,37.395,  Vir
45212,1.0,0.00248681,-10.4213,5.73,26.783,  Lib
45213,1.0,0.002470017,-14.20159,6.0,17.215999999999998,  Lib
45214,1.0,0.002458708,-17.09584,6.25,9.323,  Oph
45215,1.0,0.002454683,-18.56028,6.33,3.653,  Oph
45216,1.0,0.002459092,-19.28286,5.64,0.593,  Sgr
45217,1.0,0.002472132,-18.45241,5.17,0.295,  Sgr
45218,1.0,0.002492934,-16.53371,6.29,2.6630000000000003,  Cap
45219,1.0,0.002519675,-14.061729999999999,6.3,7.388999999999999,  Cap
45220,1.0,0.002549871,-10.391739999999999,6.1,14.027999999999999,  Aqr
45221,1.0,0.002580761,-6.4804699999999995,5.86,22.089000000000002,  Aqr
45223,1.0,0.002634358,1.1602,5.39,40.626,  Cet
45224,1.0,0.002653112,5.09081,5.18,50.317,  Psc
45225,1.0,0.0026649459999999996,8.45388,4.98,59.858000000000004,  Cet
45226,1.0,0.002669566,11.58262,4.78,68.972,  Ari
45227,1.0,0.002667328,14.4023,4.58,77.39699999999999,  Tau
45228,1.0,0.002659141,16.44145,4.37,84.87,  Tau
45229,1.0,0.002646322,18.02564,4.15,91.12200000000001,  Tau
45230,1.0,0.002630424,18.302229999999998,3.9,95.882,  Gem
45231,1.0,0.002613041,18.02283,3.64,98.89,  Gem
45232,1.0,0.0025956079999999997,16.38165,3.42,99.92399999999999,  Cnc
45233,1.0,0.0025792379999999998,14.20309,3.65,98.83200000000001,  Cnc
45235,1.0,0.002551948,7.324380000000001,4.19,90.152,  Leo
45236,1.0,0.002541086,3.23253,4.43,82.805,  Vir
45238,1.0,0.0025231760000000002,-5.23156,4.9,63.573,  Vir
45240,1.0,0.0025086839999999997,-13.15027,5.38,41.343999999999994,  Lib
45243,2.0,0.002500548,-19.15305,6.17,12.157,  Sgr
45244,2.0,0.002505283,-19.02209,6.34,5.736000000000001,  Sgr
45245,2.0,0.002515102,-17.40251,6.15,1.641,  Cap
45246,2.0,0.002530083,-15.181070000000002,3.33,0.035,  Cap
45247,2.0,0.002549594,-12.0836,5.89,0.8959999999999999,  Aqr
45248,2.0,0.002572311,-8.263060000000001,6.35,4.034,  Aqr
45249,2.0,0.002596379,-4.26213,6.26,9.141,  Aqr
45252,2.0,0.002655443,7.24483,5.59,32.564,  Psc
45255,2.0,0.002660961,16.01514,4.96,60.913999999999994,  Tau
45256,2.0,0.0026484440000000002,17.38167,4.76,70.074,  Tau
45257,2.0,0.00263004,18.26071,4.55,78.60300000000001,  Ori
45258,2.0,0.002607397,18.20185,4.34,86.17299999999999,  Gem
45259,2.0,0.002582558,17.17536,4.1,92.431,  Gem
45261,2.0,0.002535106,12.27466,3.54,99.559,  Leo
45262,2.0,0.002516423,8.52004,3.48,99.809,  Leo
45263,2.0,0.0025029,4.43082,3.79,97.60600000000001,  Leo
45264,2.0,0.002495021,0.15075,4.08,92.965,  Vir
45265,2.0,0.00249255,-4.16333,4.34,86.07799999999999,  Vir
45266,2.0,0.0024946829999999997,-8.35557,4.59,77.307,  Vir
45267,2.0,0.002500296,-12.27242,4.83,67.13600000000001,  Lib
45268,2.0,0.002508234,-15.36377,5.07,56.125,  Lib
45270,2.0,0.002527713,-19.03133,5.56,33.936,  Sgr
45273,3.0,0.002563057,-16.044810000000002,6.3,8.232999999999999,  Cap
45274,3.0,0.002577374,-13.13455,6.34,3.3169999999999997,  Cap
45275,3.0,0.0025931920000000002,-9.45323,5.67,0.596,  Aqr
45277,3.0,0.002627482,-1.4949700000000001,6.19,1.7380000000000002,  Psc
45278,3.0,0.002643973,2.13249,6.36,5.327000000000001,  Cet
45279,3.0,0.002658174,6.06155,6.23,10.620999999999999,  Psc
45282,3.0,0.002672255,15.19108,5.57,33.918,  Tau
45283,3.0,0.0026637690000000003,17.11308,5.35,43.227,  Tau
45285,3.0,0.002625647,18.325229999999998,4.94,62.519,  Gem
45286,3.0,0.002597828,17.532510000000002,4.74,71.89399999999999,  Gem
45287,3.0,0.002566504,16.17547,4.52,80.61,  Cnc
45289,3.0,0.002503468,10.27534,4.02,94.309,  Leo
45290,3.0,0.00247729,6.270569999999999,3.73,98.348,  Leo
45292,3.0,0.002447167,-2.43247,3.67,98.865,  Vir
45293,3.0,0.0024454760000000002,-7.190360000000001,3.98,95.05,  Vir
45294,3.0,0.002452453,-11.30112,4.27,88.715,  Lib
45295,3.0,0.00246673,-14.59201,4.53,80.282,  Lib
45296,3.0,0.002486359,-17.32161,4.78,70.32,  Oph
45297,3.0,0.002509209,-18.59367,5.02,59.461000000000006,  Sgr
45298,3.0,0.002533325,-19.17483,5.25,48.325,  Sgr
45299,3.0,0.002557172,-18.29035,5.49,37.481,  Sgr
45300,3.0,0.0025797389999999997,-16.40183,5.74,27.419,  Cap
45302,4.0,0.00261934,-10.44313,6.23,11.198,  Aqr
45303,4.0,0.002636291,-7.00597,6.37,5.606,  Aqr
45304,4.0,0.00265144,-3.02352,6.24,1.929,  Psc
45305,4.0,0.0026647240000000003,0.59491,5.04,0.23600000000000002,  Cet
45307,4.0,0.002684223,8.37015,6.33,2.6889999999999996,  Cet
45310,4.0,0.0026843170000000003,16.462220000000002,5.99,18.955,  Tau
45311,4.0,0.00267303,18.085379999999997,5.76,26.953000000000003,  Tau
45312,4.0,0.002655104,18.421429999999997,5.54,35.861,  Gem
45313,4.0,0.0026305940000000004,18.23013,5.32,45.431000000000004,  Gem
45315,4.0,0.002565244,15.02245,4.9,65.37899999999999,  Cnc
45316,4.0,0.00252789,12.042010000000001,4.68,75.02,  Leo
45317,4.0,0.002490849,8.21119,4.44,83.816,  Leo
45318,4.0,0.002457261,4.02153,4.19,91.208,  Leo
45319,4.0,0.002430308,-0.39229,3.9,96.61,  Vir
45322,4.0,0.002411808,-13.57276,3.9,96.60600000000001,  Lib
45324,4.0,0.002453509,-18.55016,4.47,83.03399999999999,  Oph
45325,4.0,0.002485073,-19.34369,4.72,73.477,  Sgr
45327,4.0,0.0025552879999999997,-17.22358,5.19,52.089,  Cap
45329,4.0,0.002619374,-11.39402,5.66,31.416999999999998,  Aqr
45330,4.0,0.0026455690000000004,-8.00436,5.9,22.412,  Aqr
45331,4.0,0.002667153,-4.0539,6.13,14.695,  Aqr
45333,5.0,0.0026966340000000003,3.52546,6.39,3.935,  Psc
45334,5.0,0.002704952,7.38155,6.06,1.16,  Psc
45335,5.0,0.002709208,11.02598,4.96,0.209,  Ari
45336,5.0,0.0027093720000000003,13.590679999999999,6.03,1.082,  Tau
45337,5.0,0.002705223,16.190939999999998,6.39,3.728,  Tau
45338,5.0,0.002696382,17.56339,6.34,8.054,  Tau
45339,5.0,0.002682404,18.46048,6.16,13.927999999999999,  Ori
45340,5.0,0.002662914,18.44086,5.94,21.188000000000002,  Gem
45342,5.0,0.002607185,16.01389,5.48,39.056999999999995,  Cnc
45343,5.0,0.002571982,13.240739999999999,5.26,49.161,  Leo
45344,5.0,0.002533612,10.01136,5.04,59.608999999999995,  Leo
45346,5.0,0.00245671,1.29526,4.58,79.696,  Vir
45348,5.0,0.002400074,-7.592560000000001,4.03,94.71799999999999,  Vir
45350,5.0,0.002386676,-15.575220000000002,3.53,99.81299999999999,  Lib
45352,5.0,0.002423924,-19.4506,4.12,92.988,  Sgr
45353,5.0,0.002457731,-19.38496,4.4,85.781,  Sgr
45354,5.0,0.002497564,-18.180229999999998,4.65,76.84100000000001,  Cap
45357,5.0,0.002620381,-9.0948,5.34,45.964,  Aqr
45358,5.0,0.002653944,-5.1356,5.56,36.021,  Aqr
45361,5.0,0.00271614,6.37483,6.23,11.937000000000001,  Psc
45362,5.0,0.0027239290000000004,10.08341,6.39,6.546,  Cet
45368,6.0,0.002664826,18.14378,6.3,10.002,  Gem
45370,6.0,0.002610402,14.215370000000002,5.85,24.621,  Cnc
45371,6.0,0.002577441,11.15352,5.62,33.885999999999996,  Leo
45372,6.0,0.002541641,7.30457,5.38,44.099,  Leo
45378,6.0,0.002383591,-17.35466,3.82,97.851,  Oph
45382,6.0,0.002478549,-17.131729999999997,4.31,88.596,  Cap
45383,6.0,0.002522206,-14.144929999999999,4.57,80.472,  Cap
45386,6.0,0.0026490479999999998,-2.31405,5.23,51.131,  Psc
45389,6.0,0.0027224159999999996,9.06473,5.89,23.476999999999997,  Cet
45393,7.0,0.0027156629999999997,18.21579,6.24,1.7169999999999999,  Tau
45394,7.0,0.002699875,18.50529,5.03,0.22399999999999998,  Gem
45395,7.0,0.002680222,18.2713,5.7,0.5760000000000001,  Gem
45396,7.0,0.0026573770000000003,17.10256,6.37,2.833,  Cnc
45397,7.0,0.0026318440000000004,15.024410000000001,6.38,6.995,  Cnc
45399,7.0,0.002574239,8.35479,5.97,20.685,  Leo
45400,7.0,0.002543047,4.3156099999999995,5.72,29.846999999999998,  Leo
45401,7.0,0.002511227,0.07224,5.47,40.167,  Vir
45404,7.0,0.002426506,-13.010489999999999,4.75,73.415,  Lib
45406,7.0,0.00239995,-18.540860000000002,4.21,91.23200000000001,  Oph
45407,7.0,0.00240184,-20.060229999999997,3.91,96.85,  Sgr
45408,7.0,0.002415117,-19.552139999999998,3.58,99.666,  Sgr
45411,7.0,0.002512488,-12.19533,4.2,91.415,  Aqr
45412,7.0,0.00255566,-8.213460000000001,4.46,84.285,  Aqr
45414,7.0,0.002638947,0.04576,4.9,66.551,  Cet
45416,7.0,0.002700698,7.56159,5.31,47.192,  Cet
45417,7.0,0.002719393,11.18339,5.52,37.771,  Ari
45420,7.0,0.002723485,17.5604,6.18,13.68,  Tau
45421,7.0,0.002709826,18.39477,6.36,7.83,  Ori
45422,7.0,0.00269069,18.3148,6.4,3.464,  Gem
45423,7.0,0.002667518,17.30236,5.89,0.805,  Cnc
45425,8.0,0.00261444,12.54155,6.13,1.331,  Leo
45426,8.0,0.002586726,9.300130000000001,6.41,4.7219999999999995,  Leo
45428,8.0,0.002532643,1.12509,6.06,17.6,  Vir
45429,8.0,0.002507273,-3.1726,5.8,26.693,  Vir
45431,8.0,0.002462681,-11.53542,5.28,48.354,  Lib
45434,8.0,0.002426432,-19.50376,4.54,81.086,  Sgr
45438,8.0,0.002483627,-13.565829999999998,3.47,99.947,  Cap
45440,8.0,0.002554787,-5.5450800000000005,4.07,94.09299999999999,  Aqr
45442,8.0,0.0026318509999999997,2.3951599999999997,4.55,80.684,  Psc
45444,8.0,0.002693316,10.13048,4.97,63.122,  Cet
45445,8.0,0.002713008,13.16501,5.17,53.70399999999999,  Tau
45446,8.0,0.002723769,15.43545,5.37,44.262,  Tau
45447,8.0,0.002725262,17.29004,5.58,35.06,  Tau
45453,8.0,0.002592479,10.30342,4.8,0.171,  Leo
45454,8.0,0.00256251,6.39202,5.49,0.43,  Leo
45455,9.0,0.002534855,2.2113099999999997,6.36,3.0180000000000002,  Vir
45456,9.0,0.00251054,-2.11064,6.34,7.939,  Vir
45457,9.0,0.002490151,-6.43153,6.12,15.046,  Vir
45458,9.0,0.002473915,-10.59368,5.86,24.035,  Lib
45460,9.0,0.002453956,-17.40237,5.33,45.775,  Oph
45463,9.0,0.002457187,-19.45149,4.59,78.709,  Sgr
45469,9.0,0.00260013,1.07487,3.91,96.45700000000001,  Cet
45470,9.0,0.002633018,5.17362,4.16,91.765,  Psc
45473,9.0,0.00270826,15.05555,4.81,69.66199999999999,  Tau
45477,9.0,0.002698153,18.15447,5.62,32.766999999999996,  Gem
45478,9.0,0.00267427,16.55346,5.84,24.038,  Cnc
45480,9.0,0.002610154,11.45275,6.29,9.359,  Leo
45481,9.0,0.002574551,8.05044,6.38,4.178999999999999,  Leo
45482,9.0,0.002539979,3.52008,5.96,0.971,  Vir
45483,9.0,0.0025088239999999998,-0.41566000000000003,4.12,0.08,  Vir
45485,10.0,0.002463817,-9.51595,6.37,5.982,  Lib
45488,10.0,0.00244758,-19.21151,5.64,31.709,  Oph
45489,10.0,0.0024538439999999997,-20.22389,5.37,42.922,  Sgr
45490,10.0,0.002464393,-20.08229,5.13,54.4,  Sgr
45491,10.0,0.002478458,-18.41432,4.89,65.512,  Cap
45492,10.0,0.002495528,-16.11514,4.65,75.687,  Cap
45494,10.0,0.002537606,-8.56204,4.16,91.421,  Aqr
45495,10.0,0.002562141,-4.40141,3.9,96.359,  Aqr
45496,10.0,0.002588423,-0.17287,3.64,99.139,  Cet
45498,10.0,0.0026426279999999997,7.58483,3.74,98.325,  Cet
45499,10.0,0.0026679290000000003,11.31322,3.99,95.014,  Ari
45500,10.0,0.002689897,14.29231,4.22,90.05799999999999,  Tau
45503,10.0,0.002719821,18.56183,4.83,67.851,  Gem
45504,10.0,0.002713768,18.45099,5.02,58.83,  Gem
45505,10.0,0.0026988359999999996,17.42172,5.22,49.406000000000006,  Cnc
45506,10.0,0.00267543,15.48586,5.43,39.842,  Cnc
45509,10.0,0.00256891,5.434880000000001,6.14,13.593,  Leo
45510,10.0,0.0025292870000000003,1.16123,6.33,7.065,  Vir
45511,10.0,0.002492565,-3.26195,6.29,2.467,  Vir
45515,10.0,0.002422552,-18.53357,6.24,10.158999999999999,  Oph
45516,11.0,0.002428485,-20.215870000000002,5.98,18.437,  Sgr
45517,11.0,0.002442057,-20.301579999999998,5.7,28.377,  Sgr
45519,11.0,0.002484328,-17.04191,5.19,50.556000000000004,  Cap
45523,11.0,0.002586136,-1.32336,4.28,88.12,  Cet
45528,11.0,0.002693022,16.22531,3.79,97.62200000000001,  Tau
45529,11.0,0.0027064570000000002,18.10066,4.02,94.036,  Tau
45530,11.0,0.0027149609999999997,19.072589999999998,4.24,88.90799999999999,  Ori
45531,11.0,0.0027173809999999996,19.124000000000002,4.45,82.427,  Gem
45533,11.0,0.002700252,16.48273,4.85,66.21300000000001,  Cnc
45534,11.0,0.0026797640000000003,14.24081,5.05,56.913999999999994,  Leo
45536,11.0,0.0026168520000000002,7.3342,5.48,37.223,  Leo
45537,11.0,0.002577322,3.20267,5.72,27.506,  Vir
45539,11.0,0.002494719,-5.5449,6.22,10.636,  Vir
45542,11.0,0.002410424,-17.50555,4.9,0.207,  Oph
45545,11.0,0.002422996,-20.01314,6.08,14.947000000000001,  Sgr
45546,12.0,0.002446432,-18.032610000000002,5.8,24.255,  Cap
45547,12.0,0.0024754539999999998,-15.032960000000001,5.53,34.685,  Cap
45548,12.0,0.002507327,-11.193719999999999,5.28,45.575,  Aqr
45550,12.0,0.0025707160000000002,-2.4556299999999998,4.83,66.542,  Psc
45551,12.0,0.002599256,1.36511,4.62,75.779,  Cet
45553,12.0,0.002646772,9.41082,4.18,90.30799999999999,  Cet
45554,12.0,0.002665564,13.04383,3.95,95.21600000000001,  Tau
45559,12.0,0.002708645,18.590239999999998,4.05,93.28399999999999,  Gem
45560,12.0,0.002704448,17.35427,4.27,87.86200000000001,  Cnc
45561,12.0,0.002694458,15.24293,4.48,81.035,  Cnc
45562,12.0,0.0026781179999999997,12.304039999999999,4.69,72.984,  Leo
45564,12.0,0.002625971,5.0115300000000005,5.1,54.088,  Vir
45566,12.0,0.002552988,-3.51054,5.56,33.449,  Vir
45567,12.0,0.002513285,-8.22131,5.82,23.514,  Vir
45568,12.0,0.00247526,-12.37001,6.08,14.584000000000001,  Lib
